course_rating,slope,bogey_rating,par,handicap,total_yards,expected_score_diff
73.2,126,96.5,72,0.0,7002,1.2000000000000000
73.2,126,96.5,72,7.0,7002,9.005309734513280
73.2,126,96.5,72,18.0,7002,21.270796460177000
73.2,126,96.5,72,32.0,7002,36.88141592920350
71.9,123,94.7,72,0.0,6718,-0.09999999999999430
71.9,123,94.7,72,7.0,6718,7.519469026548680
71.9,123,94.7,72,18.0,6718,19.4929203539823
71.9,123,94.7,72,32.0,6718,34.73185840707960
70.3,119,92.3,72,0.0,6382,-1.7000000000000000
70.3,119,92.3,72,7.0,6382,5.6716814159292
70.3,119,92.3,72,18.0,6382,17.255752212389400
70.3,119,92.3,72,32.0,6382,31.999115044247800
68.3,114,89.5,72,0.0,5956,-3.700000000000000
68.3,114,89.5,72,7.0,5956,3.3619469026548600
68.3,114,89.5,72,18.0,5956,14.45929203539820
68.3,114,89.5,72,32.0,5956,28.583185840708000
65.1,106,84.8,72,0.0,5276,-6.900000000000010
65.1,106,84.8,72,7.0,5276,-0.3336283185840760
65.1,106,84.8,72,18.0,5276,9.984955752212390
65.1,106,84.8,72,32.0,5276,23.117699115044200
78.6,135,110.5,74,0.0,6718,4.599999999999990
78.6,135,110.5,74,7.0,6718,12.962831858407100
78.6,135,110.5,74,18.0,6718,26.104424778761100
78.6,135,110.5,74,32.0,6718,42.83008849557520
76.7,132,107.7,74,0.0,6382,2.700000000000000
76.7,132,107.7,74,7.0,6382,10.876991150442500
76.7,132,107.7,74,18.0,6382,23.726548672566400
76.7,132,107.7,74,32.0,6382,40.08053097345130
74.1,128,104.2,73,0.0,5956,1.0999999999999900
74.1,128,104.2,73,7.0,5956,9.029203539823000
74.1,128,104.2,73,18.0,5956,21.48938053097350
74.1,128,104.2,73,32.0,5956,37.34778761061950
70.1,121,98.6,72,0.0,5276,-1.9000000000000100
70.1,121,98.6,72,7.0,5276,5.595575221238930
70.1,121,98.6,72,18.0,5276,17.37433628318580
70.1,121,98.6,72,32.0,5276,32.365486725663700
70.8,131,95.2,72,0.0,6650,-1.2000000000000000
70.8,131,95.2,72,7.0,6650,6.9150442477876100
70.8,131,95.2,72,18.0,6650,19.667256637168100
70.8,131,95.2,72,32.0,6650,35.89734513274340
66.9,122,89.5,72,0.0,5850,-5.099999999999990
66.9,122,89.5,72,7.0,5850,2.45752212389381
66.9,122,89.5,72,18.0,5850,14.333628318584100
66.9,122,89.5,72,32.0,5850,29.448672566371700
73.3,128,103.5,72,0.0,5850,1.3000000000000000
73.3,128,103.5,72,7.0,5850,9.229203539823000
73.3,128,103.5,72,18.0,5850,21.68938053097350
73.3,128,103.5,72,32.0,5850,37.547787610619500
69.9,129,93.7,69,0.0,6053,0.9000000000000060
69.9,129,93.7,69,7.0,6053,8.89115044247788
69.9,129,93.7,69,18.0,6053,21.448672566371700
69.9,129,93.7,69,32.0,6053,37.430973451327400
67.7,124,90.6,68,0.0,5596,-0.29999999999999700
67.7,124,90.6,68,7.0,5596,7.381415929203540
67.7,124,90.6,68,18.0,5596,19.452212389380500
67.7,124,90.6,68,32.0,5596,34.81504424778760
63.7,111,84.3,66,0.0,4689,-2.300000000000000
63.7,111,84.3,66,7.0,4689,4.576106194690270
63.7,111,84.3,66,18.0,4689,15.381415929203500
63.7,111,84.3,66,32.0,4689,29.133628318584100
73.1,135,105.0,71,0.0,5596,2.0999999999999900
73.1,135,105.0,71,7.0,5596,10.462831858407100
73.1,135,105.0,71,18.0,5596,23.604424778761100
73.1,135,105.0,71,32.0,5596,40.33008849557520
68.0,120,96.4,69,0.0,4689,-1.0
68.0,120,96.4,69,7.0,4689,6.43362831858407
68.0,120,96.4,69,18.0,4689,18.11504424778760
68.0,120,96.4,69,32.0,4689,32.98230088495580
72.3,129,96.2,70,0.0,6602,2.300000000000000
72.3,129,96.2,70,7.0,6602,10.291150442477900
72.3,129,96.2,70,18.0,6602,22.848672566371700
72.3,129,96.2,70,32.0,6602,38.830973451327400
71.3,127,94.8,70,0.0,6387,1.3000000000000000
71.3,127,94.8,70,7.0,6387,9.167256637168140
71.3,127,94.8,70,18.0,6387,21.530088495575200
71.3,127,94.8,70,32.0,6387,37.26460176991150
70.4,125,93.5,70,0.0,6191,0.4000000000000060
70.4,125,93.5,70,7.0,6191,8.143362831858410
70.4,125,93.5,70,18.0,6191,20.31150442477880
70.4,125,93.5,70,32.0,6191,35.798230088495600
68.7,121,91.2,70,0.0,5848,-1.3000000000000000
68.7,121,91.2,70,7.0,5848,6.19557522123894
68.7,121,91.2,70,18.0,5848,17.97433628318590
68.7,121,91.2,70,32.0,5848,32.96548672566370
67.7,119,89.7,70,0.0,5657,-2.300000000000000
67.7,119,89.7,70,7.0,5657,5.071681415929210
67.7,119,89.7,70,18.0,5657,16.655752212389400
67.7,119,89.7,70,32.0,5657,31.399115044247800
66.4,115,87.7,72,0.0,5419,-5.599999999999990
66.4,115,87.7,72,7.0,5419,1.52389380530974
66.4,115,87.7,72,18.0,5419,12.718584070796500
66.4,115,87.7,72,32.0,5419,26.966371681415900
65.7,113,86.7,70,0.0,5309,-4.300000000000000
65.7,113,86.7,70,7.0,5309,2.700000000000000
65.7,113,86.7,70,18.0,5309,13.700000000000000
65.7,113,86.7,70,32.0,5309,27.700000000000000
64.9,110,85.3,70,0.0,5041,-5.099999999999990
64.9,110,85.3,70,7.0,5041,1.7141592920354000
64.9,110,85.3,70,18.0,5041,12.42212389380530
64.9,110,85.3,70,32.0,5041,26.050442477876100
62.0,102,81.0,72,0.0,4354,-10.0
62.0,102,81.0,72,7.0,4354,-3.6814159292035400
62.0,102,81.0,72,18.0,4354,6.2477876106194700
62.0,102,81.0,72,32.0,4354,18.88495575221240
59.3,96,77.1,72,0.0,3765,-12.700000000000000
59.3,96,77.1,72,7.0,3765,-6.753097345132740
59.3,96,77.1,72,18.0,3765,2.592035398230080
59.3,96,77.1,72,32.0,3765,14.485840707964600
78.9,142,112.4,72,0.0,6602,6.900000000000010
78.9,142,112.4,72,7.0,6602,15.696460176991200
78.9,142,112.4,72,18.0,6602,29.519469026548700
78.9,142,112.4,72,32.0,6602,47.11238938053100
76.5,136,108.4,72,0.0,6191,4.5
76.5,136,108.4,72,7.0,6191,12.924778761061900
76.5,136,108.4,72,18.0,6191,26.1637168141593
76.5,136,108.4,72,32.0,6191,43.01327433628320
75.1,134,106.6,72,0.0,5922,3.0999999999999900
75.1,134,106.6,72,7.0,5922,11.400884955752200
75.1,134,106.6,72,18.0,5922,24.44513274336280
75.1,134,106.6,72,32.0,5922,41.04690265486730
74.1,132,105.1,72,0.0,5731,2.0999999999999900
74.1,132,105.1,72,7.0,5731,10.27699115044250
74.1,132,105.1,72,18.0,5731,23.126548672566400
74.1,132,105.1,72,32.0,5731,39.48053097345130
72.3,128,102.5,72,0.0,5419,0.29999999999999700
72.3,128,102.5,72,7.0,5419,8.229203539823000
72.3,128,102.5,72,18.0,5419,20.68938053097350
72.3,128,102.5,72,32.0,5419,36.547787610619500
71.5,127,101.4,70,0.0,5309,1.5
71.5,127,101.4,70,7.0,5309,9.36725663716814
71.5,127,101.4,70,18.0,5309,21.730088495575200
71.5,127,101.4,70,32.0,5309,37.464601769911500
70.2,124,99.4,70,0.0,5041,0.20000000000000300
70.2,124,99.4,70,7.0,5041,7.881415929203540
70.2,124,99.4,70,18.0,5041,19.952212389380500
70.2,124,99.4,70,32.0,5041,35.31504424778760
66.3,113,92.9,72,0.0,4354,-5.700000000000000
66.3,113,92.9,72,7.0,4354,1.3000000000000000
66.3,113,92.9,72,18.0,4354,12.300000000000000
66.3,113,92.9,72,32.0,4354,26.300000000000000
62.7,105,87.5,72,0.0,3765,-9.300000000000000
62.7,105,87.5,72,7.0,3765,-2.795575221238930
62.7,105,87.5,72,18.0,3765,7.425663716814170
62.7,105,87.5,72,32.0,3765,20.434513274336300
66.2,116,87.7,71,0.0,5447,-4.800000000000000
66.2,116,87.7,71,7.0,5447,2.3858407079646000
66.2,116,87.7,71,18.0,5447,13.677876106194700
66.2,116,87.7,71,32.0,5447,28.049557522123900
65.1,114,86.2,71,0.0,5262,-5.900000000000010
65.1,114,86.2,71,7.0,5262,1.1619469026548600
65.1,114,86.2,71,18.0,5262,12.259292035398200
65.1,114,86.2,71,32.0,5262,26.383185840708000
63.3,110,83.6,71,0.0,4902,-7.700000000000000
63.3,110,83.6,71,7.0,4902,-0.8858407079646040
63.3,110,83.6,71,18.0,4902,9.822123893805300
63.3,110,83.6,71,32.0,4902,23.450442477876100
61.9,104,81.2,71,0.0,4578,-9.100000000000000
61.9,104,81.2,71,7.0,4578,-2.6575221238938100
61.9,104,81.2,71,18.0,4578,7.466371681415920
61.9,104,81.2,71,32.0,4578,20.351327433628300
57.9,92,75.0,71,0.0,3610,-13.100000000000000
57.9,92,75.0,71,7.0,3610,-7.400884955752210
57.9,92,75.0,71,18.0,3610,1.5548672566371700
57.9,92,75.0,71,32.0,3610,12.953097345132700
70.7,122,99.5,71,0.0,5447,-0.29999999999999700
70.7,122,99.5,71,7.0,5447,7.257522123893810
70.7,122,99.5,71,18.0,5447,19.133628318584100
70.7,122,99.5,71,32.0,5447,34.24867256637170
69.7,120,97.9,71,0.0,5262,-1.3000000000000000
69.7,120,97.9,71,7.0,5262,6.133628318584070
69.7,120,97.9,71,18.0,5262,17.81504424778760
69.7,120,97.9,71,32.0,5262,32.682300884955800
67.8,115,94.9,71,0.0,4902,-3.200000000000000
67.8,115,94.9,71,7.0,4902,3.9238938053097300
67.8,115,94.9,71,18.0,4902,15.118584070796500
67.8,115,94.9,71,32.0,4902,29.366371681415900
65.8,111,91.9,71,0.0,4578,-5.200000000000000
65.8,111,91.9,71,7.0,4578,1.676106194690260
65.8,111,91.9,71,18.0,4578,12.481415929203500
65.8,111,91.9,71,32.0,4578,26.233628318584100
60.6,97,83.5,71,0.0,3610,-10.400000000000000
60.6,97,83.5,71,7.0,3610,-4.39115044247788
60.6,97,83.5,71,18.0,3610,5.051327433628320
60.6,97,83.5,71,32.0,3610,17.069026548672600
54.8,86,70.8,60,0.0,3004,-5.200000000000000
54.8,86,70.8,60,7.0,3004,0.12743362831858500
54.8,86,70.8,60,18.0,3004,8.499115044247790
54.8,86,70.8,60,32.0,3004,19.153982300884900
57.1,91,78.4,60,0.0,3004,-2.9000000000000000
57.1,91,78.4,60,7.0,3004,2.7371681415929200
57.1,91,78.4,60,18.0,3004,11.595575221238900
57.1,91,78.4,60,32.0,3004,22.869911504424800
73.8,131,98.2,70,0.0,6803,3.800000000000000
73.8,131,98.2,70,7.0,6803,11.915044247787600
73.8,131,98.2,70,18.0,6803,24.667256637168100
73.8,131,98.2,70,32.0,6803,40.89734513274340
72.7,129,96.7,70,0.0,6602,2.700000000000000
72.7,129,96.7,70,7.0,6602,10.691150442477900
72.7,129,96.7,70,18.0,6602,23.24867256637170
72.7,129,96.7,70,32.0,6602,39.23097345132740
70.8,124,93.7,70,0.0,6257,0.7999999999999970
70.8,124,93.7,70,7.0,6257,8.481415929203540
70.8,124,93.7,70,18.0,6257,20.55221238938050
70.8,124,93.7,70,32.0,6257,35.915044247787600
65.2,115,86.5,70,0.0,6257,-4.800000000000000
65.2,115,86.5,70,7.0,6257,2.323893805309740
65.2,115,86.5,70,18.0,6257,13.518584070796500
65.2,115,86.5,70,32.0,6257,27.766371681415900
68.0,122,90.6,70,0.0,5730,-2.0
68.0,122,90.6,70,7.0,5730,5.557522123893800
68.0,122,90.6,70,18.0,5730,17.43362831858410
68.0,122,90.6,70,32.0,5730,32.54867256637170
60.1,103,79.2,66,0.0,3958,-5.900000000000000
60.1,103,79.2,66,7.0,3958,0.480530973451323
60.1,103,79.2,66,18.0,3958,10.5070796460177
60.1,103,79.2,66,32.0,3958,23.268141592920400
77.5,137,109.8,73,0.0,6273,4.5
77.5,137,109.8,73,7.0,6273,12.986725663716800
77.5,137,109.8,73,18.0,6273,26.323008849557500
77.5,137,109.8,73,32.0,6273,43.29646017699120
72.3,125,101.6,70,0.0,5422,2.300000000000000
72.3,125,101.6,70,7.0,5422,10.043362831858400
72.3,125,101.6,70,18.0,5422,22.211504424778800
72.3,125,101.6,70,32.0,5422,37.69823008849560
74.0,129,104.3,70,0.0,5422,4.0
74.0,129,104.3,70,7.0,5422,11.991150442477900
74.0,129,104.3,70,18.0,5422,24.54867256637170
74.0,129,104.3,70,32.0,5422,40.53097345132740
70.5,121,98.9,70,0.0,5083,0.5
70.5,121,98.9,70,7.0,5083,7.995575221238940
70.5,121,98.9,70,18.0,5083,19.774336283185800
70.5,121,98.9,70,32.0,5083,34.76548672566370
63.1,105,87.7,66,0.0,3958,-2.9000000000000000
63.1,105,87.7,66,7.0,3958,3.6044247787610600
63.1,105,87.7,66,18.0,3958,13.825663716814200
63.1,105,87.7,66,32.0,3958,26.834513274336300
70.9,125,94.0,71,0.0,6354,-0.09999999999999430
70.9,125,94.0,71,7.0,6354,7.643362831858410
70.9,125,94.0,71,18.0,6354,19.81150442477880
70.9,125,94.0,71,32.0,6354,35.298230088495600
70.0,123,92.7,71,0.0,6177,-1.0
70.0,123,92.7,71,7.0,6177,6.619469026548670
70.0,123,92.7,71,18.0,6177,18.592920353982300
70.0,123,92.7,71,32.0,6177,33.831858407079600
69.3,121,91.7,71,0.0,6024,-1.7000000000000000
69.3,121,91.7,71,7.0,6024,5.795575221238930
69.3,121,91.7,71,18.0,6024,17.574336283185800
69.3,121,91.7,71,32.0,6024,32.56548672566370
67.4,117,89.1,71,0.0,5659,-3.5999999999999900
67.4,117,89.1,71,7.0,5659,3.647787610619470
67.4,117,89.1,71,18.0,5659,15.037168141592900
67.4,117,89.1,71,32.0,5659,29.532743362831900
65.6,112,86.4,71,0.0,5297,-5.400000000000010
65.6,112,86.4,71,7.0,5297,1.5380530973451300
65.6,112,86.4,71,18.0,5297,12.440707964601800
65.6,112,86.4,71,32.0,5297,26.316814159292000
64.6,109,84.9,71,0.0,5066,-6.400000000000010
64.6,109,84.9,71,7.0,5066,0.3522123893805260
64.6,109,84.9,71,18.0,5066,10.962831858407100
64.6,109,84.9,71,32.0,5066,24.467256637168100
76.8,136,108.8,71,0.0,6354,5.800000000000000
76.8,136,108.8,71,7.0,6354,14.224778761061900
76.8,136,108.8,71,18.0,6354,27.463716814159300
76.8,136,108.8,71,32.0,6354,44.313274336283200
75.8,134,107.4,71,0.0,6177,4.800000000000000
75.8,134,107.4,71,7.0,6177,13.100884955752200
75.8,134,107.4,71,18.0,6177,26.145132743362800
75.8,134,107.4,71,32.0,6177,42.746902654867300
74.9,132,106.0,71,0.0,6024,3.9000000000000100
74.9,132,106.0,71,7.0,6024,12.076991150442500
74.9,132,106.0,71,18.0,6024,24.926548672566400
74.9,132,106.0,71,32.0,6024,41.280530973451300
72.8,128,102.9,71,0.0,5659,1.8000000000000000
72.8,128,102.9,71,7.0,5659,9.729203539823000
72.8,128,102.9,71,18.0,5659,22.18938053097350
72.8,128,102.9,71,32.0,5659,38.047787610619500
70.8,124,100.0,71,0.0,5297,-0.20000000000000300
70.8,124,100.0,71,7.0,5297,7.481415929203540
70.8,124,100.0,71,18.0,5297,19.55221238938050
70.8,124,100.0,71,32.0,5297,34.915044247787600
69.6,121,98.1,71,0.0,5066,-1.4000000000000100
69.6,121,98.1,71,7.0,5066,6.095575221238930
69.6,121,98.1,71,18.0,5066,17.87433628318580
69.6,121,98.1,71,32.0,5066,32.865486725663700
73.7,129,97.6,72,0.0,7145,1.7000000000000000
73.7,129,97.6,72,7.0,7145,9.691150442477880
73.7,129,97.6,72,18.0,7145,22.24867256637170
73.7,129,97.6,72,32.0,7145,38.23097345132740
71.3,122,93.9,72,0.0,6660,-0.7000000000000030
71.3,122,93.9,72,7.0,6660,6.857522123893800
71.3,122,93.9,72,18.0,6660,18.733628318584100
71.3,122,93.9,72,32.0,6660,33.848672566371700
68.0,114,89.2,72,0.0,6030,-4.0
68.0,114,89.2,72,7.0,6030,3.061946902654870
68.0,114,89.2,72,18.0,6030,14.159292035398200
68.0,114,89.2,72,32.0,6030,28.283185840708000
64.1,109,84.3,72,0.0,5215,-7.900000000000010
64.1,109,84.3,72,7.0,5215,-1.1477876106194700
64.1,109,84.3,72,18.0,5215,9.462831858407070
64.1,109,84.3,72,32.0,5215,22.967256637168100
60.6,99,79.0,72,0.0,4400,-11.400000000000000
60.6,99,79.0,72,7.0,4400,-5.2672566371681500
60.6,99,79.0,72,18.0,4400,4.369911504424780
60.6,99,79.0,72,32.0,4400,16.635398230088500
80.2,135,112.0,72,0.0,7145,8.200000000000000
80.2,135,112.0,72,7.0,7145,16.56283185840710
80.2,135,112.0,72,18.0,7145,29.704424778761100
80.2,135,112.0,72,32.0,7145,46.430088495575200
77.4,126,107.0,72,0.0,6660,5.400000000000010
77.4,126,107.0,72,7.0,6660,13.205309734513300
77.4,126,107.0,72,18.0,6660,25.470796460177
77.4,126,107.0,72,32.0,6660,41.081415929203500
73.5,117,101.0,72,0.0,6030,1.5
73.5,117,101.0,72,7.0,6030,8.747787610619470
73.5,117,101.0,72,18.0,6030,20.137168141592900
73.5,117,101.0,72,32.0,6030,34.63274336283190
68.8,112,94.8,72,0.0,5215,-3.200000000000000
68.8,112,94.8,72,7.0,5215,3.73805309734513
68.8,112,94.8,72,18.0,5215,14.640707964601800
68.8,112,94.8,72,32.0,5215,28.51681415929200
64.0,99,87.2,72,0.0,4400,-8.0
64.0,99,87.2,72,7.0,4400,-1.8672566371681400
64.0,99,87.2,72,18.0,4400,7.769911504424780
64.0,99,87.2,72,32.0,4400,20.035398230088500
66.7,106,86.3,70,0.0,5336,-3.300000000000000
66.7,106,86.3,70,7.0,5336,3.266371681415930
66.7,106,86.3,70,18.0,5336,13.584955752212400
66.7,106,86.3,70,32.0,5336,26.717699115044300
66.6,99,85.0,69,0.0,5336,-2.4000000000000100
66.6,99,85.0,69,7.0,5336,3.7327433628318500
66.6,99,85.0,69,18.0,5336,13.369911504424800
66.6,99,85.0,69,32.0,5336,25.635398230088500
65.8,105,85.3,70,0.0,5176,-4.200000000000000
65.8,105,85.3,70,7.0,5176,2.30442477876106
65.8,105,85.3,70,18.0,5176,12.525663716814200
65.8,105,85.3,70,32.0,5176,25.534513274336300
65.1,103,84.3,70,0.0,5016,-4.900000000000010
65.1,103,84.3,70,7.0,5016,1.480530973451320
65.1,103,84.3,70,18.0,5016,11.5070796460177
65.1,103,84.3,70,32.0,5016,24.268141592920300
71.0,115,98.2,72,0.0,5248,-1.0
71.0,115,98.2,72,7.0,5248,6.123893805309730
71.0,115,98.2,72,18.0,5248,17.31858407079650
71.0,115,98.2,72,32.0,5248,31.56637168141590
70.2,114,97.1,71,0.0,5110,-0.7999999999999970
70.2,114,97.1,71,7.0,5110,6.26194690265487
70.2,114,97.1,71,18.0,5110,17.359292035398200
70.2,114,97.1,71,32.0,5110,31.48318584070800
69.2,112,95.6,70,0.0,4972,-0.7999999999999970
69.2,112,95.6,70,7.0,4972,6.138053097345140
69.2,112,95.6,70,18.0,4972,17.04070796460180
69.2,112,95.6,70,32.0,4972,30.916814159292000
66.4,107,86.2,70,0.0,5612,-3.5999999999999900
66.4,107,86.2,70,7.0,5612,3.028318584070800
66.4,107,86.2,70,18.0,5612,13.444247787610600
66.4,107,86.2,70,32.0,5612,26.700884955752200
64.0,101,82.8,70,0.0,5056,-6.0
64.0,101,82.8,70,7.0,5056,0.25663716814159400
64.0,101,82.8,70,18.0,5056,10.08849557522120
64.0,101,82.8,70,32.0,5056,22.60176991150440
58.8,90,75.6,70,0.0,3660,-11.200000000000000
58.8,90,75.6,70,7.0,3660,-5.624778761061950
58.8,90,75.6,70,18.0,3660,3.1362831858407100
58.8,90,75.6,70,32.0,3660,14.286725663716800
71.6,114,98.6,70,0.0,5612,1.5999999999999900
71.6,114,98.6,70,7.0,5612,8.661946902654860
71.6,114,98.6,70,18.0,5612,19.759292035398200
71.6,114,98.6,70,32.0,5612,33.88318584070800
68.6,108,94.0,70,0.0,5056,-1.4000000000000100
68.6,108,94.0,70,7.0,5056,5.290265486725660
68.6,108,94.0,70,18.0,5056,15.803539823008800
68.6,108,94.0,70,32.0,5056,29.184070796460200
60.6,92,82.2,70,0.0,3660,-9.400000000000000
60.6,92,82.2,70,7.0,3660,-3.7008849557522200
60.6,92,82.2,70,18.0,3660,5.254867256637170
60.6,92,82.2,70,32.0,3660,16.65309734513280
70.8,131,95.2,72,0.0,6650,-1.2000000000000000
70.8,131,95.2,72,7.0,6650,6.9150442477876100
70.8,131,95.2,72,18.0,6650,19.667256637168100
70.8,131,95.2,72,32.0,6650,35.89734513274340
66.9,122,89.5,72,0.0,5850,-5.099999999999990
66.9,122,89.5,72,7.0,5850,2.45752212389381
66.9,122,89.5,72,18.0,5850,14.333628318584100
66.9,122,89.5,72,32.0,5850,29.448672566371700
73.3,128,103.5,72,0.0,5850,1.3000000000000000
73.3,128,103.5,72,7.0,5850,9.229203539823000
73.3,128,103.5,72,18.0,5850,21.68938053097350
73.3,128,103.5,72,32.0,5850,37.547787610619500
61.0,94,78.4,60,0.0,4284,1.0
61.0,94,78.4,60,7.0,4284,6.8230088495575200
61.0,94,78.4,60,18.0,4284,15.973451327433600
61.0,94,78.4,60,32.0,4284,27.61946902654870
59.6,90,76.4,60,0.0,3736,-0.3999999999999990
59.6,90,76.4,60,7.0,3736,5.17522123893805
59.6,90,76.4,60,18.0,3736,13.936283185840700
59.6,90,76.4,60,32.0,3736,25.08672566371680
60.6,92,82.2,60,0.0,3722,0.6000000000000010
60.6,92,82.2,60,7.0,3722,6.299115044247790
60.6,92,82.2,60,18.0,3722,15.25486725663720
60.6,92,82.2,60,32.0,3722,26.65309734513280
71.6,139,97.3,72,0.0,6553,-0.4000000000000060
71.6,139,97.3,72,7.0,6553,8.21061946902654
71.6,139,97.3,72,18.0,6553,21.74159292035400
71.6,139,97.3,72,32.0,6553,38.96283185840710
69.1,131,93.4,72,0.0,6088,-2.9000000000000100
69.1,131,93.4,72,7.0,6088,5.215044247787600
69.1,131,93.4,72,18.0,6088,17.967256637168100
69.1,131,93.4,72,32.0,6088,34.19734513274340
66.4,119,88.5,72,0.0,5365,-5.599999999999990
66.4,119,88.5,72,7.0,5365,1.7716814159292100
66.4,119,88.5,72,18.0,5365,13.35575221238940
66.4,119,88.5,72,32.0,5365,28.099115044247800
69.8,135,101.5,72,0.0,5156,-2.200000000000000
69.8,135,101.5,72,7.0,5156,6.162831858407070
69.8,135,101.5,72,18.0,5156,19.30442477876110
69.8,135,101.5,72,32.0,5156,36.03008849557520
68.5,123,91.4,69,0.0,5865,-0.5
68.5,123,91.4,69,7.0,5865,7.119469026548670
68.5,123,91.4,69,18.0,5865,19.092920353982300
68.5,123,91.4,69,32.0,5865,34.331858407079600
67.9,122,90.5,69,0.0,5745,-1.0999999999999900
67.9,122,90.5,69,7.0,5745,6.45752212389381
67.9,122,90.5,69,18.0,5745,18.333628318584100
67.9,122,90.5,69,32.0,5745,33.448672566371700
66.5,112,87.3,67,0.0,5456,-0.5
66.5,112,87.3,67,7.0,5456,6.438053097345130
66.5,112,87.3,67,18.0,5456,17.340707964601800
66.5,112,87.3,67,32.0,5456,31.216814159292000
62.6,100,81.2,66,0.0,4420,-3.4000000000000000
62.6,100,81.2,66,7.0,4420,2.7946902654867200
62.6,100,81.2,66,18.0,4420,12.529203539823000
62.6,100,81.2,66,32.0,4420,24.91858407079650
74.1,126,103.6,72,0.0,5749,2.0999999999999900
74.1,126,103.6,72,7.0,5749,9.905309734513270
74.1,126,103.6,72,18.0,5749,22.170796460177000
74.1,126,103.6,72,32.0,5749,37.78141592920350
71.9,120,100.1,72,0.0,5461,-0.09999999999999430
71.9,120,100.1,72,7.0,5461,7.333628318584080
71.9,120,100.1,72,18.0,5461,19.015044247787600
71.9,120,100.1,72,32.0,5461,33.882300884955800
66.0,103,90.2,66,0.0,4420,0.0
66.0,103,90.2,66,7.0,4420,6.380530973451330
66.0,103,90.2,66,18.0,4420,16.407079646017700
66.0,103,90.2,66,32.0,4420,29.16814159292040
70.5,121,93.0,71,0.0,6500,-0.5
70.5,121,93.0,71,7.0,6500,6.995575221238940
70.5,121,93.0,71,18.0,6500,18.774336283185800
70.5,121,93.0,71,32.0,6500,33.76548672566370
67.9,119,89.9,71,0.0,5927,-3.0999999999999900
67.9,119,89.9,71,7.0,5927,4.2716814159292100
67.9,119,89.9,71,18.0,5927,15.85575221238940
67.9,119,89.9,71,32.0,5927,30.599115044247800
63.6,106,83.2,71,0.0,4934,-7.400000000000000
63.6,106,83.2,71,7.0,4934,-0.8336283185840760
63.6,106,83.2,71,18.0,4934,9.484955752212390
63.6,106,83.2,71,32.0,4934,22.617699115044200
67.4,109,93.0,71,0.0,4788,-3.5999999999999900
67.4,109,93.0,71,7.0,4788,3.152212389380540
67.4,109,93.0,71,18.0,4788,13.762831858407100
67.4,109,93.0,71,32.0,4788,27.267256637168100
70.7,132,95.2,71,0.0,6157,-0.29999999999999700
70.7,132,95.2,71,7.0,6157,7.876991150442480
70.7,132,95.2,71,18.0,6157,20.726548672566400
70.7,132,95.2,71,32.0,6157,37.08053097345130
69.5,129,93.4,71,0.0,5924,-1.5
69.5,129,93.4,71,7.0,5924,6.491150442477870
69.5,129,93.4,71,18.0,5924,19.04867256637170
69.5,129,93.4,71,32.0,5924,35.03097345132740
71.4,127,101.3,70,0.0,5236,1.4000000000000100
71.4,127,101.3,70,7.0,5236,9.267256637168150
71.4,127,101.3,70,18.0,5236,21.630088495575200
71.4,127,101.3,70,32.0,5236,37.3646017699115
70.9,122,93.5,71,0.0,6592,-0.09999999999999430
70.9,122,93.5,71,7.0,6592,7.45752212389381
70.9,122,93.5,71,18.0,6592,19.333628318584100
70.9,122,93.5,71,32.0,6592,34.448672566371700
68.0,114,89.2,71,0.0,5876,-3.0
68.0,114,89.2,71,7.0,5876,4.061946902654870
68.0,114,89.2,71,18.0,5876,15.159292035398200
68.0,114,89.2,71,32.0,5876,29.283185840708000
65.7,110,86.0,71,0.0,5440,-5.300000000000000
65.7,110,86.0,71,7.0,5440,1.5141592920354000
65.7,110,86.0,71,18.0,5440,12.222123893805300
65.7,110,86.0,71,32.0,5440,25.8504424778761
64.7,107,84.5,71,0.0,5190,-6.300000000000000
64.7,107,84.5,71,7.0,5190,0.32831858407080000
64.7,107,84.5,71,18.0,5190,10.744247787610600
64.7,107,84.5,71,32.0,5190,24.000884955752200
73.0,122,101.7,71,0.0,5876,2.0
73.0,122,101.7,71,7.0,5876,9.557522123893800
73.0,122,101.7,71,18.0,5876,21.43362831858410
73.0,122,101.7,71,32.0,5876,36.54867256637170
70.3,117,97.8,71,0.0,5440,-0.7000000000000030
70.3,117,97.8,71,7.0,5440,6.547787610619470
70.3,117,97.8,71,18.0,5440,17.93716814159290
70.3,117,97.8,71,32.0,5440,32.43274336283190
69.0,113,95.7,71,0.0,5190,-2.0
69.0,113,95.7,71,7.0,5190,5.0
69.0,113,95.7,71,18.0,5190,16.0
69.0,113,95.7,71,32.0,5190,30.0
72.4,136,97.7,72,0.0,6875,0.4000000000000060
72.4,136,97.7,72,7.0,6875,8.82477876106195
72.4,136,97.7,72,18.0,6875,22.063716814159300
72.4,136,97.7,72,32.0,6875,38.913274336283200
71.9,134,96.7,72,0.0,6672,-0.09999999999999430
71.9,134,96.7,72,7.0,6672,8.200884955752220
71.9,134,96.7,72,18.0,6672,21.24513274336280
71.9,134,96.7,72,32.0,6672,37.846902654867300
69.6,130,93.8,72,0.0,6301,-2.4000000000000100
69.6,130,93.8,72,7.0,6301,5.6530973451327400
69.6,130,93.8,72,18.0,6301,18.30796460176990
69.6,130,93.8,72,32.0,6301,34.41415929203540
68.6,128,92.3,72,0.0,6035,-3.4000000000000100
68.6,128,92.3,72,7.0,6035,4.529203539823000
